S_TimeStamp,MeasurementValue
3/7/2015 11:00,75.6
3/7/2015 11:30,78.6
3/7/2015 12:00,73
3/7/2015 12:30,75.2
3/7/2015 13:00,82.6
3/7/2015 13:30,84.8
3/7/2015 14:00,83.4
3/7/2015 14:30,79.8
3/7/2015 15:00,92.4
3/7/2015 15:30,91.8
3/7/2015 16:00,89.8
3/7/2015 16:30,89.4
3/7/2015 17:00,83.2
3/7/2015 17:30,81.6
3/7/2015 18:00,87.8
3/7/2015 18:30,93
3/7/2015 19:00,104.8
3/7/2015 19:30,111.2
3/7/2015 20:00,106.4
3/7/2015 20:30,102.4
3/7/2015 21:00,97.6
3/7/2015 21:30,96
3/7/2015 22:00,90.2
3/7/2015 22:30,81
3/7/2015 23:00,80.2
3/7/2015 23:30,76.6
3/8/2015,64.6
3/8/2015 0:30,62.4
3/8/2015 1:00,59.2
3/8/2015 1:30,54.4
3/8/2015 2:00,60.4
3/8/2015 2:30,61.4
3/8/2015 3:00,57.4
3/8/2015 3:30,53
3/8/2015 4:00,53.6
3/8/2015 4:30,51.2
3/8/2015 5:00,49.6
3/8/2015 5:30,53.2
3/8/2015 6:00,54
3/8/2015 6:30,54.6
3/8/2015 7:00,51.2
3/8/2015 7:30,56.6
3/8/2015 8:00,61.4
3/8/2015 8:30,62.4
3/8/2015 9:00,67.8
3/8/2015 9:30,73.4
3/8/2015 10:00,76.6
3/8/2015 10:30,89.8
3/8/2015 11:00,94.2
3/8/2015 11:30,100.6
3/8/2015 12:00,103.2
3/8/2015 12:30,104.2
3/8/2015 13:00,107.4
3/8/2015 13:30,98
3/8/2015 14:00,86.4
3/8/2015 14:30,82
3/8/2015 15:00,90.6
3/8/2015 15:30,93.4
3/8/2015 16:00,92.4
3/8/2015 16:30,90.6
3/8/2015 17:00,84.8
3/8/2015 17:30,83.8
3/8/2015 18:00,85
3/8/2015 18:30,93
3/8/2015 19:00,102
3/8/2015 19:30,103
3/8/2015 20:00,102.6
3/8/2015 20:30,107.6
3/8/2015 21:00,100.2
3/8/2015 21:30,98
3/8/2015 22:00,96.8
3/8/2015 22:30,90.6
3/8/2015 23:00,85.8
3/8/2015 23:30,80.4
3/9/2015,71.2
3/9/2015 0:30,64.4
3/9/2015 1:00,59
3/9/2015 1:30,56.2
3/9/2015 2:00,61.4
3/9/2015 2:30,61
3/9/2015 3:00,58
3/9/2015 3:30,56.4
3/9/2015 4:00,53.8
3/9/2015 4:30,53.2
3/9/2015 5:00,53.6
3/9/2015 5:30,53.2
3/9/2015 6:00,55
3/9/2015 6:30,62.6
3/9/2015 7:00,67.4
3/9/2015 7:30,78.2
3/9/2015 8:00,75
3/9/2015 8:30,75.6
3/9/2015 9:00,73.4
3/9/2015 9:30,76.2
3/9/2015 10:00,74.2
3/9/2015 10:30,77.4
3/9/2015 11:00,81
3/9/2015 11:30,78
3/9/2015 12:00,83.6
3/9/2015 12:30,90.2
3/9/2015 13:00,93.6
3/9/2015 13:30,90.2
3/9/2015 14:00,90.2
3/9/2015 14:30,86.4
3/9/2015 15:00,95.2
3/9/2015 15:30,99.4
3/9/2015 16:00,96.8
3/9/2015 16:30,95
3/9/2015 17:00,85
3/9/2015 17:30,87.8
3/9/2015 18:00,89.8
3/9/2015 18:30,95
3/9/2015 19:00,103.4
3/9/2015 19:30,107.8
3/9/2015 20:00,112
3/9/2015 20:30,109
3/9/2015 21:00,111.2
3/9/2015 21:30,105.6
3/9/2015 22:00,99.8
3/9/2015 22:30,92
3/9/2015 23:00,89
3/9/2015 23:30,79.6
3/10/2015,70.8
3/10/2015 0:30,65.2
3/10/2015 1:00,60.2
3/10/2015 1:30,56.2
3/10/2015 2:00,63.6
3/10/2015 2:30,62
3/10/2015 3:00,59
3/10/2015 3:30,55.8
3/10/2015 4:00,54.2
3/10/2015 4:30,53.8
3/10/2015 5:00,52.6
3/10/2015 5:30,54.8
3/10/2015 6:00,57.2
3/10/2015 6:30,64.6
3/10/2015 7:00,67.2
3/10/2015 7:30,80.8
3/10/2015 8:00,80.8
3/10/2015 8:30,79.6
3/10/2015 9:00,80.8
3/10/2015 9:30,80.6
3/10/2015 10:00,79.6
3/10/2015 10:30,81
3/10/2015 11:00,79.8
3/10/2015 11:30,86.6
3/10/2015 12:00,86.8
3/10/2015 12:30,93.4
3/10/2015 13:00,94.8
3/10/2015 13:30,92.4
3/10/2015 14:00,86.8
3/10/2015 14:30,88.4
3/10/2015 15:00,96.4
3/10/2015 15:30,93.8
3/10/2015 16:00,90.2
3/10/2015 16:30,88.4
3/10/2015 17:00,81.6
3/10/2015 17:30,81.2
3/10/2015 18:00,89
3/10/2015 18:30,90.6
3/10/2015 19:00,98
3/10/2015 19:30,102.8
3/10/2015 20:00,106.8
3/10/2015 20:30,106.2
3/10/2015 21:00,107
3/10/2015 21:30,101.6
3/10/2015 22:00,98
3/10/2015 22:30,93.4
3/10/2015 23:00,88.6
3/10/2015 23:30,79.8
3/11/2015,72.4
3/11/2015 0:30,65.8
3/11/2015 1:00,58.8
3/11/2015 1:30,55.6
3/11/2015 2:00,63.2
3/11/2015 2:30,63
3/11/2015 3:00,58.4
3/11/2015 3:30,56.4
3/11/2015 4:00,53
3/11/2015 4:30,51.6
3/11/2015 5:00,50.4
3/11/2015 5:30,56.2
3/11/2015 6:00,57.8
3/11/2015 6:30,62.2
3/11/2015 7:00,66.8
3/11/2015 7:30,78.2
3/11/2015 8:00,74.6
3/11/2015 8:30,74.8
3/11/2015 9:00,78
3/11/2015 9:30,76
3/11/2015 10:00,79.2
3/11/2015 10:30,76
3/11/2015 11:00,75
3/11/2015 11:30,71.8
3/11/2015 12:00,70.4
3/11/2015 12:30,69.8
3/11/2015 13:00,71.4
3/11/2015 13:30,72.6
3/11/2015 14:00,63.6
3/11/2015 14:30,67.4
3/11/2015 15:00,78
3/11/2015 15:30,83
3/11/2015 16:00,80.6
3/11/2015 16:30,83.2
3/11/2015 17:00,78.6
3/11/2015 17:30,83.6
3/11/2015 18:00,84
3/11/2015 18:30,87.4
3/11/2015 19:00,97.6
3/11/2015 19:30,103
3/11/2015 20:00,102.2
3/11/2015 20:30,102.2
3/11/2015 21:00,102.2
3/11/2015 21:30,100
3/11/2015 22:00,96
3/11/2015 22:30,89.2
3/11/2015 23:00,83.2
3/11/2015 23:30,75.4
3/12/2015,69
3/12/2015 0:30,63.4
3/12/2015 1:00,57.2
3/12/2015 1:30,54.2
3/12/2015 2:00,60.8
3/12/2015 2:30,60.2
3/12/2015 3:00,56.6
3/12/2015 3:30,54
3/12/2015 4:00,52.8
3/12/2015 4:30,52.4
3/12/2015 5:00,52.4
3/12/2015 5:30,50.8
3/12/2015 6:00,53.6
3/12/2015 6:30,59.8
3/12/2015 7:00,65
3/12/2015 7:30,75.4
3/12/2015 8:00,67.6
3/12/2015 8:30,69.6
3/12/2015 9:00,68.2
3/12/2015 9:30,65.8
3/12/2015 10:00,69.6
3/12/2015 10:30,67.6
3/12/2015 11:00,63.4
3/12/2015 11:30,69
3/12/2015 12:00,66
3/12/2015 12:30,68
3/12/2015 13:00,71.4
3/12/2015 13:30,70.6
3/12/2015 14:00,68.2
3/12/2015 14:30,61.6
3/12/2015 15:00,66
3/12/2015 15:30,68.8
3/12/2015 16:00,69.4
3/12/2015 16:30,71
3/12/2015 17:00,63.4
3/12/2015 17:30,68.6
3/12/2015 18:00,71.4
3/12/2015 18:30,78.6
3/12/2015 19:00,92
3/12/2015 19:30,96.8
3/12/2015 20:00,96.6
3/12/2015 20:30,96.4
3/12/2015 21:00,95.4
3/12/2015 21:30,102.8
3/12/2015 22:00,94.4
3/12/2015 22:30,88.2
3/12/2015 23:00,87.2
3/12/2015 23:30,79.4
3/13/2015,67.8
3/13/2015 0:30,61
3/13/2015 1:00,55.8
3/13/2015 1:30,52.6
3/13/2015 2:00,59.2
3/13/2015 2:30,54.8
3/13/2015 3:00,52.2
3/13/2015 3:30,50.8
3/13/2015 4:00,49.4
3/13/2015 4:30,48.6
3/13/2015 5:00,52
3/13/2015 5:30,49.6
3/13/2015 6:00,54.6
3/13/2015 6:30,59
3/13/2015 7:00,63.4
3/13/2015 7:30,73.8
3/13/2015 8:00,67.6
3/13/2015 8:30,70.4
3/13/2015 9:00,75.4
3/13/2015 9:30,74.8
3/13/2015 10:00,75.6
3/13/2015 10:30,76.2
3/13/2015 11:00,81.4
3/13/2015 11:30,81.4
3/13/2015 12:00,77.6
3/13/2015 12:30,85.2
3/13/2015 13:00,86.4
3/13/2015 13:30,86
3/13/2015 14:00,86.4
3/13/2015 14:30,86.6
3/13/2015 15:00,94.8
3/13/2015 15:30,91.6
3/13/2015 16:00,90.6
3/13/2015 16:30,91
3/13/2015 17:00,84.2
3/13/2015 17:30,86.4
3/13/2015 18:00,88.6
3/13/2015 18:30,88.8
3/13/2015 19:00,99.8
3/13/2015 19:30,98
3/13/2015 20:00,102.2
3/13/2015 20:30,100.4
3/13/2015 21:00,101.6
3/13/2015 21:30,101.8
3/13/2015 22:00,99.8
3/13/2015 22:30,88.8
3/13/2015 23:00,86
3/13/2015 23:30,79.4
3/14/2015,72
3/14/2015 0:30,65
3/14/2015 1:00,60
3/14/2015 1:30,56.4
3/14/2015 2:00,63.6
3/14/2015 2:30,60
3/14/2015 3:00,56.8
3/14/2015 3:30,54
3/14/2015 4:00,54
3/14/2015 4:30,51.4
3/14/2015 5:00,54.6
3/14/2015 5:30,53.8
3/14/2015 6:00,58.6
3/14/2015 6:30,53.8
3/14/2015 7:00,59.8
3/14/2015 7:30,62.8
3/14/2015 8:00,60.6
3/14/2015 8:30,69.8
3/14/2015 9:00,68.2
3/14/2015 9:30,70.4
3/14/2015 10:00,72.2
3/14/2015 10:30,68
3/14/2015 11:00,66.8
3/14/2015 11:30,64.8
3/14/2015 12:00,75
3/14/2015 12:30,74
3/14/2015 13:00,80.2
3/14/2015 13:30,73.6
3/14/2015 14:00,70.6
3/14/2015 14:30,67.4
3/14/2015 15:00,76
3/14/2015 15:30,76.8
3/14/2015 16:00,77
3/14/2015 16:30,75.8
3/14/2015 17:00,72
3/14/2015 17:30,77.8
3/14/2015 18:00,82.6
3/14/2015 18:30,86.8
3/14/2015 19:00,95.8
3/14/2015 19:30,94.8
3/14/2015 20:00,97.2
3/14/2015 20:30,98.4
3/14/2015 21:00,96.8
3/14/2015 21:30,93.8
3/14/2015 22:00,88.6
3/14/2015 22:30,81.8
3/14/2015 23:00,77.4
3/14/2015 23:30,72.6
3/15/2015,67.2
3/15/2015 0:30,59.6
3/15/2015 1:00,55.8
3/15/2015 1:30,51.8
3/15/2015 2:00,59
3/15/2015 2:30,57.8
3/15/2015 3:00,56.6
3/15/2015 3:30,51.8
3/15/2015 4:00,51.2
3/15/2015 4:30,50.8
3/15/2015 5:00,48.2
3/15/2015 5:30,49
3/15/2015 6:00,50.2
3/15/2015 6:30,44.4
3/15/2015 7:00,48.8
3/15/2015 7:30,53
3/15/2015 8:00,52
3/15/2015 8:30,51.6
3/15/2015 9:00,54.4
3/15/2015 9:30,59.4
3/15/2015 10:00,56.6
3/15/2015 10:30,60.4
3/15/2015 11:00,67
3/15/2015 11:30,71.6
3/15/2015 12:00,69.8
3/15/2015 12:30,70.2
3/15/2015 13:00,69.6
3/15/2015 13:30,58.8
3/15/2015 14:00,58.6
3/15/2015 14:30,52
3/15/2015 15:00,61.4
3/15/2015 15:30,59.6
3/15/2015 16:00,64.4
3/15/2015 16:30,64
3/15/2015 17:00,61.2
3/15/2015 17:30,61.8
3/15/2015 18:00,67.4
3/15/2015 18:30,79
3/15/2015 19:00,93.8
3/15/2015 19:30,92.2
3/15/2015 20:00,97
3/15/2015 20:30,99
3/15/2015 21:00,94.4
3/15/2015 21:30,91.6
3/15/2015 22:00,87.4
3/15/2015 22:30,80.4
3/15/2015 23:00,77.4
3/15/2015 23:30,73.4
3/16/2015,65.2
3/16/2015 0:30,59.2
3/16/2015 1:00,53.4
3/16/2015 1:30,49.8
3/16/2015 2:00,56
3/16/2015 2:30,56.8
3/16/2015 3:00,52.2
3/16/2015 3:30,51.8
3/16/2015 4:00,48.4
3/16/2015 4:30,46.2
3/16/2015 5:00,49
3/16/2015 5:30,49.8
3/16/2015 6:00,52.4
3/16/2015 6:30,51
3/16/2015 7:00,59.8
3/16/2015 7:30,71.4
3/16/2015 8:00,66.8
3/16/2015 8:30,73
3/16/2015 9:00,69.2
3/16/2015 9:30,72.8
3/16/2015 10:00,72.2
3/16/2015 10:30,74.2
3/16/2015 11:00,76
3/16/2015 11:30,74
3/16/2015 12:00,79.8
3/16/2015 12:30,79
3/16/2015 13:00,85.2
3/16/2015 13:30,84.8
3/16/2015 14:00,83.2
3/16/2015 14:30,81.2
3/16/2015 15:00,90.8
3/16/2015 15:30,89
3/16/2015 16:00,89.2
3/16/2015 16:30,84.2
3/16/2015 17:00,75.8
3/16/2015 17:30,78.8
3/16/2015 18:00,80
3/16/2015 18:30,87.2
3/16/2015 19:00,100
3/16/2015 19:30,104.8
3/16/2015 20:00,108.2
3/16/2015 20:30,102
3/16/2015 21:00,103.2
3/16/2015 21:30,99.2
3/16/2015 22:00,94
3/16/2015 22:30,87.6
3/16/2015 23:00,82.8
3/16/2015 23:30,74.8
3/17/2015,67
3/17/2015 0:30,63
3/17/2015 1:00,56.8
3/17/2015 1:30,53.2
3/17/2015 2:00,59
3/17/2015 2:30,59
3/17/2015 3:00,54.6
3/17/2015 3:30,53.4
3/17/2015 4:00,48.6
3/17/2015 4:30,47.2
3/17/2015 5:00,50.4
3/17/2015 5:30,49.8
3/17/2015 6:00,52.4
3/17/2015 6:30,51.4
3/17/2015 7:00,60
3/17/2015 7:30,71.6
3/17/2015 8:00,68.2
3/17/2015 8:30,69
3/17/2015 9:00,69.6
3/17/2015 9:30,75
3/17/2015 10:00,73
3/17/2015 10:30,78.8
3/17/2015 11:00,79
3/17/2015 11:30,72
3/17/2015 12:00,73
3/17/2015 12:30,79.8
3/17/2015 13:00,81.2
3/17/2015 13:30,79
3/17/2015 14:00,77.8
3/17/2015 14:30,71.6
3/17/2015 15:00,82
3/17/2015 15:30,79.4
3/17/2015 16:00,79.4
3/17/2015 16:30,78.8
3/17/2015 17:00,72.4
3/17/2015 17:30,74.8
3/17/2015 18:00,78
3/17/2015 18:30,82.6
3/17/2015 19:00,96
3/17/2015 19:30,99.6
3/17/2015 20:00,104.8
3/17/2015 20:30,103.8
3/17/2015 21:00,102.8
3/17/2015 21:30,103.6
3/17/2015 22:00,93.4
3/17/2015 22:30,87.2
3/17/2015 23:00,82.6
3/17/2015 23:30,75.6
3/18/2015,68.2
3/18/2015 0:30,60.4
3/18/2015 1:00,57
3/18/2015 1:30,54.8
3/18/2015 2:00,59
3/18/2015 2:30,58.2
3/18/2015 3:00,54.6
3/18/2015 3:30,52.6
3/18/2015 4:00,50.8
3/18/2015 4:30,48.6
3/18/2015 5:00,49.4
3/18/2015 5:30,52.4
3/18/2015 6:00,54.4
3/18/2015 6:30,53.4
3/18/2015 7:00,64.4
3/18/2015 7:30,74.6
3/18/2015 8:00,72.2
3/18/2015 8:30,72.4
3/18/2015 9:00,75.6
3/18/2015 9:30,75.8
3/18/2015 10:00,77.6
3/18/2015 10:30,79.2
3/18/2015 11:00,78.2
3/18/2015 11:30,82.2
3/18/2015 12:00,79.6
3/18/2015 12:30,81.6
3/18/2015 13:00,79.2
3/18/2015 13:30,79.4
3/18/2015 14:00,77.6
3/18/2015 14:30,82.6
3/18/2015 15:00,94.6
3/18/2015 15:30,91.8
3/18/2015 16:00,91.4
3/18/2015 16:30,88.6
3/18/2015 17:00,84.4
3/18/2015 17:30,84
3/18/2015 18:00,80.4
3/18/2015 18:30,85
3/18/2015 19:00,99.2
3/18/2015 19:30,102.6
3/18/2015 20:00,106.4
3/18/2015 20:30,108
3/18/2015 21:00,108.2
3/18/2015 21:30,105.6
3/18/2015 22:00,98
3/18/2015 22:30,91
3/18/2015 23:00,85
3/18/2015 23:30,78
3/19/2015,70.4
3/19/2015 0:30,64.4
3/19/2015 1:00,59
3/19/2015 1:30,55.6
3/19/2015 2:00,60.8
3/19/2015 2:30,59.8
3/19/2015 3:00,54.6
3/19/2015 3:30,54.8
3/19/2015 4:00,53.4
3/19/2015 4:30,51.4
3/19/2015 5:00,52.2
3/19/2015 5:30,55.4
3/19/2015 6:00,57
3/19/2015 6:30,54.2
3/19/2015 7:00,65
3/19/2015 7:30,76.6
3/19/2015 8:00,68.4
3/19/2015 8:30,175.4
3/19/2015 9:00,0
3/19/2015 9:30,0
3/19/2015 10:00,0
3/19/2015 10:30,0
3/19/2015 11:00,0
3/19/2015 11:30,0
3/19/2015 12:00,0
3/19/2015 12:30,0
3/19/2015 13:00,0
3/19/2015 13:30,0
3/19/2015 14:00,0
3/19/2015 14:30,0
3/19/2015 15:00,85.4
3/19/2015 15:30,90
3/19/2015 16:00,87.8
3/19/2015 16:30,89
3/19/2015 17:00,73.2
3/19/2015 17:30,70.6
3/19/2015 18:00,71.6
3/19/2015 18:30,79.2
3/19/2015 19:00,94.6
3/19/2015 19:30,99.2
3/19/2015 20:00,103.6
3/19/2015 20:30,100.4
3/19/2015 21:00,101.2
3/19/2015 21:30,100.2
3/19/2015 22:00,96.4
3/19/2015 22:30,87.2
3/19/2015 23:00,88.8
3/19/2015 23:30,78.8
3/20/2015,70.6
3/20/2015 0:30,63.2
3/20/2015 1:00,56.4
3/20/2015 1:30,53.2
3/20/2015 2:00,58.8
3/20/2015 2:30,58.6
3/20/2015 3:00,55.8
3/20/2015 3:30,55
3/20/2015 4:00,53.6
3/20/2015 4:30,51
3/20/2015 5:00,52.4
3/20/2015 5:30,52.4
3/20/2015 6:00,53.4
3/20/2015 6:30,53.8
3/20/2015 7:00,65
3/20/2015 7:30,72.4
3/20/2015 8:00,69
3/20/2015 8:30,66.2
3/20/2015 9:00,63.2
3/20/2015 9:30,66.4
3/20/2015 10:00,67.8
3/20/2015 10:30,63.8
3/20/2015 11:00,65.6
3/20/2015 11:30,66.6
3/20/2015 12:00,67.6
3/20/2015 12:30,71.8
3/20/2015 13:00,71.6
3/20/2015 13:30,70
3/20/2015 14:00,73.8
3/20/2015 14:30,72.2
3/20/2015 15:00,83
3/20/2015 15:30,76.8
3/20/2015 16:00,81.2
3/20/2015 16:30,78.2
3/20/2015 17:00,73.2
3/20/2015 17:30,69.6
3/20/2015 18:00,75.8
3/20/2015 18:30,84
3/20/2015 19:00,96.6
3/20/2015 19:30,95.4
3/20/2015 20:00,98
3/20/2015 20:30,100.2
3/20/2015 21:00,100.2
3/20/2015 21:30,97.8
3/20/2015 22:00,94.2
3/20/2015 22:30,87.2
3/20/2015 23:00,85.8
3/20/2015 23:30,77.8
3/21/2015,70.2
3/21/2015 0:30,65
3/21/2015 1:00,58.4
3/21/2015 1:30,56.2
3/21/2015 2:00,62.8
3/21/2015 2:30,57
3/21/2015 3:00,56
3/21/2015 3:30,53.2
3/21/2015 4:00,51.6
3/21/2015 4:30,50.8
3/21/2015 5:00,49.8
3/21/2015 5:30,51.2
3/21/2015 6:00,54.8
3/21/2015 6:30,49.8
3/21/2015 7:00,56
3/21/2015 7:30,60.8
3/21/2015 8:00,63.8
3/21/2015 8:30,63.4
3/21/2015 9:00,64.6
3/21/2015 9:30,64.2
3/21/2015 10:00,65.4
3/21/2015 10:30,67.4
3/21/2015 11:00,67.4
3/21/2015 11:30,64.8
3/21/2015 12:00,66.4
3/21/2015 12:30,68.6
3/21/2015 13:00,68.8
3/21/2015 13:30,71.4
3/21/2015 14:00,68.4
3/21/2015 14:30,64
3/21/2015 15:00,68.8
3/21/2015 15:30,72.2
3/21/2015 16:00,71.6
3/21/2015 16:30,69.8
3/21/2015 17:00,65.2
3/21/2015 17:30,68.4
3/21/2015 18:00,70.2
3/21/2015 18:30,79.4
3/21/2015 19:00,99.6
3/21/2015 19:30,102.2
3/21/2015 20:00,102.4
3/21/2015 20:30,97.8
3/21/2015 21:00,94
3/21/2015 21:30,89
3/21/2015 22:00,85.8
3/21/2015 22:30,82
3/21/2015 23:00,78
3/21/2015 23:30,76.6
3/22/2015,69
3/22/2015 0:30,60.4
3/22/2015 1:00,58.8
3/22/2015 1:30,54.6
3/22/2015 2:00,61
3/22/2015 2:30,58.6
3/22/2015 3:00,57.4
3/22/2015 3:30,56
3/22/2015 4:00,50.4
3/22/2015 4:30,49.6
3/22/2015 5:00,47.2
3/22/2015 5:30,47.4
3/22/2015 6:00,50.8
3/22/2015 6:30,43.2
3/22/2015 7:00,48.6
3/22/2015 7:30,50.8
3/22/2015 8:00,50
3/22/2015 8:30,54.2
3/22/2015 9:00,53.8
3/22/2015 9:30,57.4
3/22/2015 10:00,63.2
3/22/2015 10:30,69
3/22/2015 11:00,75
3/22/2015 11:30,79.6
3/22/2015 12:00,84.4
3/22/2015 12:30,88
3/22/2015 13:00,94
3/22/2015 13:30,85.8
3/22/2015 14:00,79.4
3/22/2015 14:30,78.2
3/22/2015 15:00,83.6
3/22/2015 15:30,84.4
3/22/2015 16:00,82.8
3/22/2015 16:30,82.2
3/22/2015 17:00,80.6
3/22/2015 17:30,81.6
3/22/2015 18:00,85
3/22/2015 18:30,85
3/22/2015 19:00,98
3/22/2015 19:30,101.2
3/22/2015 20:00,104.8
3/22/2015 20:30,105.4
3/22/2015 21:00,99.6
3/22/2015 21:30,100.2
3/22/2015 22:00,93.4
3/22/2015 22:30,86.8
3/22/2015 23:00,82.8
3/22/2015 23:30,76.4
3/23/2015,68
3/23/2015 0:30,59.4
3/23/2015 1:00,57.2
3/23/2015 1:30,52.4
3/23/2015 2:00,61.8
3/23/2015 2:30,57.8
3/23/2015 3:00,54.2
3/23/2015 3:30,52.6
3/23/2015 4:00,51.6
3/23/2015 4:30,49.8
3/23/2015 5:00,51.4
3/23/2015 5:30,50
3/23/2015 6:00,54.6
3/23/2015 6:30,54
3/23/2015 7:00,62.4
3/23/2015 7:30,73.8
3/23/2015 8:00,67.2
3/23/2015 8:30,69.6
3/23/2015 9:00,69.6
3/23/2015 9:30,70.6
3/23/2015 10:00,74.2
3/23/2015 10:30,76.4
3/23/2015 11:00,72.6
3/23/2015 11:30,64.8
3/23/2015 12:00,66
3/23/2015 12:30,76.6
3/23/2015 13:00,83
3/23/2015 13:30,80.8
3/23/2015 14:00,83.2
3/23/2015 14:30,84.2
3/23/2015 15:00,90
3/23/2015 15:30,89.4
3/23/2015 16:00,88.6
3/23/2015 16:30,88
3/23/2015 17:00,83.4
3/23/2015 17:30,86
3/23/2015 18:00,83.4
3/23/2015 18:30,89.2
3/23/2015 19:00,98
3/23/2015 19:30,105.6
3/23/2015 20:00,107.2
3/23/2015 20:30,103.2
3/23/2015 21:00,103.6
3/23/2015 21:30,99.8
3/23/2015 22:00,94.4
3/23/2015 22:30,88.2
3/23/2015 23:00,82.4
3/23/2015 23:30,76.8
3/24/2015,70
3/24/2015 0:30,64.2
3/24/2015 1:00,58.2
3/24/2015 1:30,54.6
3/24/2015 2:00,58
3/24/2015 2:30,55.8
3/24/2015 3:00,51.4
3/24/2015 3:30,51.8
3/24/2015 4:00,50.8
3/24/2015 4:30,47.6
3/24/2015 5:00,50.4
3/24/2015 5:30,49
3/24/2015 6:00,51.8
3/24/2015 6:30,50
3/24/2015 7:00,63.8
3/24/2015 7:30,71
3/24/2015 8:00,68.8
3/24/2015 8:30,68.8
3/24/2015 9:00,69.6
3/24/2015 9:30,74.8
3/24/2015 10:00,77.2
3/24/2015 10:30,79.2
3/24/2015 11:00,77.8
3/24/2015 11:30,81.6
3/24/2015 12:00,84.8
3/24/2015 12:30,91
3/24/2015 13:00,88.6
3/24/2015 13:30,87.4
3/24/2015 14:00,86
3/24/2015 14:30,85.2
3/24/2015 15:00,89.6
3/24/2015 15:30,90.6
3/24/2015 16:00,90
3/24/2015 16:30,91.4
3/24/2015 17:00,81.2
3/24/2015 17:30,81
3/24/2015 18:00,83.6
3/24/2015 18:30,89.2
3/24/2015 19:00,98.4
3/24/2015 19:30,100
3/24/2015 20:00,101.4
3/24/2015 20:30,101.4
3/24/2015 21:00,100.2
3/24/2015 21:30,98.4
3/24/2015 22:00,91.4
3/24/2015 22:30,85.2
3/24/2015 23:00,81.8
3/24/2015 23:30,76
3/25/2015,67.2
3/25/2015 0:30,61.8
3/25/2015 1:00,58.4
3/25/2015 1:30,54
3/25/2015 2:00,58.2
3/25/2015 2:30,58
3/25/2015 3:00,55.2
3/25/2015 3:30,52.4
3/25/2015 4:00,50.2
3/25/2015 4:30,47.8
3/25/2015 5:00,48.2
3/25/2015 5:30,50
3/25/2015 6:00,50.8
3/25/2015 6:30,43.4
3/25/2015 7:00,46.8
3/25/2015 7:30,54.4
3/25/2015 8:00,57
3/25/2015 8:30,66
3/25/2015 9:00,73.8
3/25/2015 9:30,80.4
3/25/2015 10:00,88.4
3/25/2015 10:30,88
3/25/2015 11:00,90
3/25/2015 11:30,96.6
3/25/2015 12:00,97.4
3/25/2015 12:30,102
3/25/2015 13:00,97.2
3/25/2015 13:30,91.2
3/25/2015 14:00,82.8
3/25/2015 14:30,75.2
3/25/2015 15:00,82.2
3/25/2015 15:30,83.4
3/25/2015 16:00,82.8
3/25/2015 16:30,80.6
3/25/2015 17:00,73.6
3/25/2015 17:30,75
3/25/2015 18:00,81.2
3/25/2015 18:30,82.2
3/25/2015 19:00,95.2
3/25/2015 19:30,93
3/25/2015 20:00,96.8
3/25/2015 20:30,97.2
3/25/2015 21:00,95
3/25/2015 21:30,94
3/25/2015 22:00,87
3/25/2015 22:30,80.8
3/25/2015 23:00,78.6
3/25/2015 23:30,72.6
3/26/2015,65.8
3/26/2015 0:30,61.4
3/26/2015 1:00,55.6
3/26/2015 1:30,50.6
3/26/2015 2:00,57.4
3/26/2015 2:30,53.6
3/26/2015 3:00,54.4
3/26/2015 3:30,49.6
3/26/2015 4:00,50.4
3/26/2015 4:30,46.6
3/26/2015 5:00,48.8
3/26/2015 5:30,49.8
3/26/2015 6:00,50.6
3/26/2015 6:30,49.8
3/26/2015 7:00,61.8
3/26/2015 7:30,73.4
3/26/2015 8:00,65.8
3/26/2015 8:30,70.2
3/26/2015 9:00,70.8
3/26/2015 9:30,77.4
3/26/2015 10:00,77.6
3/26/2015 10:30,76.6
3/26/2015 11:00,79.8
3/26/2015 11:30,80
3/26/2015 12:00,82
3/26/2015 12:30,85.8
3/26/2015 13:00,88.8
3/26/2015 13:30,88.4
3/26/2015 14:00,89.8
3/26/2015 14:30,87.8
3/26/2015 15:00,93
3/26/2015 15:30,93
3/26/2015 16:00,89
3/26/2015 16:30,89.6
3/26/2015 17:00,85.8
3/26/2015 17:30,84
3/26/2015 18:00,87.6
3/26/2015 18:30,86
3/26/2015 19:00,102
3/26/2015 19:30,102
3/26/2015 20:00,103.4
3/26/2015 20:30,101.6
3/26/2015 21:00,100.2
3/26/2015 21:30,98.8
3/26/2015 22:00,96.4
3/26/2015 22:30,91.4
3/26/2015 23:00,86
3/26/2015 23:30,80.2
3/27/2015,71.2
3/27/2015 0:30,63
3/27/2015 1:00,57.8
3/27/2015 1:30,53.2
3/27/2015 2:00,56.6
3/27/2015 2:30,58
3/27/2015 3:00,54.2
3/27/2015 3:30,52.8
3/27/2015 4:00,49
3/27/2015 4:30,49.4
3/27/2015 5:00,50.2
3/27/2015 5:30,48.6
3/27/2015 6:00,51.2
3/27/2015 6:30,50.2
3/27/2015 7:00,62.4
3/27/2015 7:30,72.4
3/27/2015 8:00,66
3/27/2015 8:30,69.4
3/27/2015 9:00,72.8
3/27/2015 9:30,73.6
3/27/2015 10:00,74.4
3/27/2015 10:30,77.8
3/27/2015 11:00,76.4
3/27/2015 11:30,75.6
3/27/2015 12:00,77
3/27/2015 12:30,79.6
3/27/2015 13:00,81.2
3/27/2015 13:30,79
