/home/aris/data/lamia.csv,MeasurementValue
2/11/2011 1:00,43.31
2/11/2011 1:30,41.78
2/11/2011 2:00,44.85
2/11/2011 2:30,44.85
2/11/2011 3:00,40.54
2/11/2011 3:30,40.86
2/11/2011 4:00,35.63
2/11/2011 4:30,36.86
2/11/2011 5:00,43.31
2/11/2011 5:30,38.08
2/11/2011 6:00,56.51
2/11/2011 6:30,62.34
2/11/2011 7:00,71.87
2/11/2011 7:30,80.18
2/11/2011 8:00,86.31
2/11/2011 8:30,95.53
2/11/2011 9:00,105.06
2/11/2011 9:30,106.59
2/11/2011 10:00,109.67
2/11/2011 10:30,112.43
2/11/2011 11:00,108.13
2/11/2011 11:30,102.6
2/11/2011 12:00,104.74
2/11/2011 12:30,102.6
2/11/2011 13:00,102.28
2/11/2011 13:30,98.29
2/11/2011 14:00,92.46
2/11/2011 14:30,88.76
2/11/2011 15:00,78.64
2/11/2011 15:30,65.42
2/11/2011 16:00,62.96
2/11/2011 16:30,61.74
2/11/2011 17:00,58.67
2/11/2011 17:30,61.74
2/11/2011 18:00,53.76
2/11/2011 18:30,54.36
2/11/2011 19:00,54.06
2/11/2011 19:30,51.9
2/11/2011 20:00,53.44
2/11/2011 20:30,58.67
2/11/2011 21:00,53.14
2/11/2011 21:30,51.9
2/11/2011 22:00,40.54
2/11/2011 22:30,40.54
2/11/2011 23:00,35.63
2/11/2011 23:30,35.63
2/12/2011,34.41
2/12/2011 0:30,36.54
2/12/2011 1:00,35.63
2/12/2011 1:30,31.93
2/12/2011 2:00,33.17
2/12/2011 2:30,34.09
2/12/2011 3:00,28.26
2/12/2011 3:30,29.18
2/12/2011 4:00,27.02
2/12/2011 4:30,30.41
2/12/2011 5:00,29.18
2/12/2011 5:30,27.34
2/12/2011 6:00,26.42
2/12/2011 6:30,28.26
2/12/2011 7:00,31.01
2/12/2011 7:30,41.46
2/12/2011 8:00,36.54
2/12/2011 8:30,35.93
2/12/2011 9:00,34.41
2/12/2011 9:30,34.71
2/12/2011 10:00,34.09
2/12/2011 10:30,32.87
2/12/2011 11:00,34.41
2/12/2011 11:30,30.71
2/12/2011 12:00,28.56
2/12/2011 12:30,31.33
2/12/2011 13:00,28.88
2/12/2011 13:30,26.1
2/12/2011 14:00,20.27
2/12/2011 14:30,21.19
2/12/2011 15:00,21.19
2/12/2011 15:30,20.89
2/12/2011 16:00,20.27
2/12/2011 16:30,19.95
2/12/2011 17:00,18.73
2/12/2011 17:30,18.43
2/12/2011 18:00,18.43
2/12/2011 18:30,19.03
2/12/2011 19:00,19.03
2/12/2011 19:30,19.65
2/12/2011 20:00,17.49
2/12/2011 20:30,17.49
2/12/2011 21:00,18.73
2/12/2011 21:30,18.73
2/12/2011 22:00,17.49
2/12/2011 22:30,16.58
2/12/2011 23:00,18.43
2/12/2011 23:30,17.19
2/13/2011,18.73
2/13/2011 0:30,20.57
2/13/2011 1:00,18.43
2/13/2011 1:30,16.28
2/13/2011 2:00,18.11
2/13/2011 2:30,17.19
2/13/2011 3:00,19.35
2/13/2011 3:30,16.89
2/13/2011 4:00,16.89
2/13/2011 4:30,16.28
2/13/2011 5:00,15.96
2/13/2011 5:30,15.96
2/13/2011 6:00,19.65
2/13/2011 6:30,18.73
2/13/2011 7:00,20.27
2/13/2011 7:30,16.58
2/13/2011 8:00,15.66
2/13/2011 8:30,14.12
2/13/2011 9:00,14.44
2/13/2011 9:30,13.2
2/13/2011 10:00,14.74
2/13/2011 10:30,14.12
2/13/2011 11:00,14.74
2/13/2011 11:30,15.96
2/13/2011 12:00,13.82
2/13/2011 12:30,15.04
2/13/2011 13:00,14.44
2/13/2011 13:30,13.5
2/13/2011 14:00,15.66
2/13/2011 14:30,16.28
2/13/2011 15:00,15.96
2/13/2011 15:30,15.36
2/13/2011 16:00,15.66
2/13/2011 16:30,15.66
2/13/2011 17:00,15.36
2/13/2011 17:30,15.36
2/13/2011 18:00,14.44
2/13/2011 18:30,16.58
2/13/2011 19:00,17.19
2/13/2011 19:30,15.96
2/13/2011 20:00,16.28
2/13/2011 20:30,15.96
2/13/2011 21:00,16.89
2/13/2011 21:30,20.27
2/13/2011 22:00,19.03
2/13/2011 22:30,19.35
2/13/2011 23:00,18.43
2/13/2011 23:30,20.27
2/14/2011,16.58
2/14/2011 0:30,16.58
2/14/2011 1:00,15.66
2/14/2011 1:30,15.96
2/14/2011 2:00,15.66
2/14/2011 2:30,15.36
2/14/2011 3:00,15.36
2/14/2011 3:30,15.04
2/14/2011 4:00,15.66
2/14/2011 4:30,17.49
2/14/2011 5:00,17.19
2/14/2011 5:30,21.19
2/14/2011 6:00,47.31
2/14/2011 6:30,48.23
2/14/2011 7:00,72.81
2/14/2011 7:30,66.96
2/14/2011 8:00,79.86
2/14/2011 8:30,87.54
2/14/2011 9:00,88.16
2/14/2011 9:30,93.08
2/14/2011 10:00,86.93
2/14/2011 10:30,90.92
2/14/2011 11:00,94.29
2/14/2011 11:30,87.54
2/14/2011 12:00,89.7
2/14/2011 12:30,88.76
2/14/2011 13:00,93.99
2/14/2011 13:30,89.7
2/14/2011 14:00,87.54
2/14/2011 14:30,83.55
2/14/2011 15:00,80.48
2/14/2011 15:30,78.02
2/14/2011 16:00,64.82
2/14/2011 16:30,62.04
2/14/2011 17:00,62.96
2/14/2011 17:30,54.06
2/14/2011 18:00,53.76
2/14/2011 18:30,54.68
2/14/2011 19:00,55.89
2/14/2011 19:30,52.84
2/14/2011 20:00,50.68
2/14/2011 20:30,52.22
2/14/2011 21:00,53.76
2/14/2011 21:30,53.44
2/14/2011 22:00,36.24
2/14/2011 22:30,32.87
2/14/2011 23:00,28.56
2/14/2011 23:30,28.56
2/15/2011,29.79
2/15/2011 0:30,26.1
2/15/2011 1:00,27.02
2/15/2011 1:30,35.63
2/15/2011 2:00,30.09
2/15/2011 2:30,28.26
2/15/2011 3:00,27.34
2/15/2011 3:30,28.26
2/15/2011 4:00,29.79
2/15/2011 4:30,29.79
2/15/2011 5:00,26.72
2/15/2011 5:30,33.79
2/15/2011 6:00,39.62
2/15/2011 6:30,56.51
2/15/2011 7:00,69.73
2/15/2011 7:30,84.17
2/15/2011 8:00,88.16
2/15/2011 8:30,96.15
2/15/2011 9:00,104.74
2/15/2011 9:30,114.58
2/15/2011 10:00,102.6
2/15/2011 10:30,116.42
2/15/2011 11:00,109.97
2/15/2011 11:30,109.05
2/15/2011 12:00,105.98
2/15/2011 12:30,113.04
2/15/2011 13:00,117.04
2/15/2011 13:30,118.26
2/15/2011 14:00,111.81
2/15/2011 14:30,105.68
2/15/2011 15:00,104.44
2/15/2011 15:30,99.83
2/15/2011 16:00,86.63
2/15/2011 16:30,79.56
2/15/2011 17:00,76.18
2/15/2011 17:30,71.87
2/15/2011 18:00,80.78
2/15/2011 18:30,80.78
2/15/2011 19:00,68.81
2/15/2011 19:30,70.65
2/15/2011 20:00,72.81
2/15/2011 20:30,68.81
2/15/2011 21:00,69.73
2/15/2011 21:30,69.11
2/15/2011 22:00,46.99
2/15/2011 22:30,48.84
2/15/2011 23:00,43.61
2/15/2011 23:30,42.08
2/16/2011,46.69
2/16/2011 0:30,41.16
2/16/2011 1:00,41.46
2/16/2011 1:30,43.61
2/16/2011 2:00,45.77
2/16/2011 2:30,36.86
2/16/2011 3:00,37.78
2/16/2011 3:30,36.24
2/16/2011 4:00,39
2/16/2011 4:30,43.31
2/16/2011 5:00,42.69
2/16/2011 5:30,49.44
2/16/2011 6:00,56.83
2/16/2011 6:30,66.34
2/16/2011 7:00,76.8
2/16/2011 7:30,87.84
2/16/2011 8:00,90.3
2/16/2011 8:30,95.23
2/16/2011 9:00,109.35
2/16/2011 9:30,107.21
2/16/2011 10:00,110.59
2/16/2011 10:30,109.35
2/16/2011 11:00,113.04
2/16/2011 11:30,111.81
2/16/2011 12:00,115.2
2/16/2011 12:30,110.27
2/16/2011 13:00,116.72
2/16/2011 13:30,115.8
2/16/2011 14:00,106.59
2/16/2011 14:30,103.82
2/16/2011 15:00,107.81
2/16/2011 15:30,93.38
2/16/2011 16:00,87.24
2/16/2011 16:30,81.09
2/16/2011 17:00,76.48
2/16/2011 17:30,77.1
2/16/2011 18:00,78.32
2/16/2011 18:30,77.72
2/16/2011 19:00,79.26
2/16/2011 19:30,74.33
2/16/2011 20:00,76.18
2/16/2011 20:30,73.41
2/16/2011 21:00,68.19
2/16/2011 21:30,64.5
2/16/2011 22:00,53.14
2/16/2011 22:30,49.44
2/16/2011 23:00,45.77
2/16/2011 23:30,45.45
2/17/2011,47.61
2/17/2011 0:30,47.61
2/17/2011 1:00,44.23
2/17/2011 1:30,46.37
2/17/2011 2:00,41.16
2/17/2011 2:30,43.91
2/17/2011 3:00,41.78
2/17/2011 3:30,42.69
2/17/2011 4:00,39.32
2/17/2011 4:30,38.4
2/17/2011 5:00,39
2/17/2011 5:30,42.69
2/17/2011 6:00,50.06
2/17/2011 6:30,61.43
2/17/2011 7:00,71.57
2/17/2011 7:30,84.47
2/17/2011 8:00,97.37
2/17/2011 8:30,99.53
2/17/2011 9:00,101.68
2/17/2011 9:30,96.15
2/17/2011 10:00,110.27
2/17/2011 10:30,104.14
2/17/2011 11:00,110.27
2/17/2011 11:30,105.68
2/17/2011 12:00,112.73
2/17/2011 12:30,106.28
2/17/2011 13:00,112.73
2/17/2011 13:30,104.14
2/17/2011 14:00,107.21
2/17/2011 14:30,96.45
2/17/2011 15:00,90.62
2/17/2011 15:30,90.92
2/17/2011 16:00,83.55
2/17/2011 16:30,80.18
2/17/2011 17:00,76.48
2/17/2011 17:30,75.86
2/17/2011 18:00,78.94
2/17/2011 18:30,79.56
2/17/2011 19:00,76.8
2/17/2011 19:30,81.71
2/17/2011 20:00,77.1
2/17/2011 20:30,78.64
2/17/2011 21:00,75.26
2/17/2011 21:30,68.49
2/17/2011 22:00,66.04
2/17/2011 23:00,55.59
2/17/2011 23:30,55.89
2/18/2011,54.98
2/18/2011 0:30,59.29
2/18/2011 1:00,57.43
2/18/2011 1:30,54.98
2/18/2011 2:00,53.44
2/18/2011 2:30,56.83
2/18/2011 3:00,52.52
2/18/2011 3:30,51.6
2/18/2011 4:00,51.3
2/18/2011 4:30,53.76
2/18/2011 5:00,51.9
2/18/2011 5:30,51.6
2/18/2011 6:00,66.66
2/18/2011 6:30,75.86
2/18/2011 7:00,85.71
2/18/2011 7:30,89.08
2/18/2011 8:00,98.61
2/18/2011 8:30,99.23
2/18/2011 9:00,108.43
2/18/2011 9:30,114.26
2/18/2011 10:00,116.12
2/18/2011 10:30,126.24
2/18/2011 11:00,129.32
2/18/2011 11:30,120.71
2/18/2011 12:00,125.03
2/18/2011 12:30,117.04
2/18/2011 13:00,112.73
2/18/2011 13:30,112.73
2/18/2011 14:00,104.74
2/18/2011 14:30,95.83
2/18/2011 15:00,103.22
2/18/2011 15:30,99.23
2/18/2011 16:00,84.47
2/18/2011 16:30,79.56
2/18/2011 17:00,80.48
2/18/2011 17:30,77.1
2/18/2011 18:00,81.09
2/18/2011 18:30,83.55
2/18/2011 19:00,78.94
2/18/2011 19:30,79.26
2/18/2011 20:00,75.86
2/18/2011 20:30,80.48
2/18/2011 21:00,71.57
2/18/2011 21:30,67.28
2/18/2011 22:00,59.89
2/18/2011 22:30,54.06
2/18/2011 23:00,50.06
2/18/2011 23:30,46.07
2/19/2011,58.67
2/19/2011 0:30,40.54
2/19/2011 1:00,43.91
2/19/2011 1:30,39.32
2/19/2011 2:00,39.62
2/19/2011 2:30,35.93
2/19/2011 3:00,34.71
2/19/2011 3:30,37.16
2/19/2011 4:00,31.01
2/19/2011 4:30,30.71
2/19/2011 5:00,32.25
2/19/2011 5:30,27.64
2/19/2011 6:00,29.48
2/19/2011 6:30,31.93
2/19/2011 7:00,39.32
2/19/2011 7:30,45.15
2/19/2011 8:00,50.68
2/19/2011 8:30,52.22
2/19/2011 9:00,51.3
2/19/2011 9:30,50.06
2/19/2011 10:00,56.21
2/19/2011 10:30,57.13
2/19/2011 11:00,51.3
2/19/2011 11:30,52.84
2/19/2011 12:00,50.36
2/19/2011 12:30,47.91
2/19/2011 13:00,46.07
2/19/2011 13:30,42.38
2/19/2011 14:00,41.16
2/19/2011 14:30,33.47
2/19/2011 15:00,32.25
2/19/2011 15:30,38.08
2/19/2011 16:00,36.24
2/19/2011 16:30,39.32
2/19/2011 17:00,37.78
2/19/2011 17:30,36.54
2/19/2011 18:00,32.87
2/19/2011 18:30,32.55
2/19/2011 19:00,34.41
2/19/2011 19:30,37.46
2/19/2011 20:00,37.16
2/19/2011 20:30,35.93
2/19/2011 21:00,34.41
2/19/2011 21:30,33.47
2/19/2011 22:00,32.87
2/19/2011 22:30,30.09
2/19/2011 23:00,25.8
2/19/2011 23:30,21.81
2/20/2011,22.11
2/20/2011 0:30,20.89
2/20/2011 1:00,20.89
2/20/2011 1:30,21.19
2/20/2011 2:00,20.27
2/20/2011 2:30,19.95
2/20/2011 3:00,20.27
2/20/2011 3:30,20.89
2/20/2011 4:00,20.89
2/20/2011 4:30,20.57
2/20/2011 5:00,18.43
2/20/2011 5:30,17.49
2/20/2011 6:00,15.66
2/20/2011 6:30,16.89
2/20/2011 7:00,16.89
2/20/2011 7:30,17.19
2/20/2011 8:00,18.43
2/20/2011 8:30,16.58
2/20/2011 9:00,19.65
2/20/2011 9:30,19.95
2/20/2011 10:00,18.43
2/20/2011 10:30,19.35
2/20/2011 11:00,22.11
2/20/2011 11:30,18.73
2/20/2011 12:00,18.73
2/20/2011 12:30,17.49
2/20/2011 13:00,16.28
2/20/2011 13:30,16.28
2/20/2011 14:00,19.03
2/20/2011 14:30,15.96
2/20/2011 15:00,19.35
2/20/2011 15:30,18.11
2/20/2011 16:00,19.03
2/20/2011 16:30,19.35
2/20/2011 17:00,16.89
2/20/2011 17:30,18.11
2/20/2011 18:00,16.58
2/20/2011 18:30,16.89
2/20/2011 19:00,21.19
2/20/2011 19:30,16.58
2/20/2011 20:00,16.28
2/20/2011 20:30,14.74
2/20/2011 21:00,15.96
2/20/2011 21:30,15.04
2/20/2011 22:00,14.74
2/20/2011 22:30,14.44
2/20/2011 23:00,15.96
2/20/2011 23:30,14.12
2/21/2011,14.44
2/21/2011 0:30,15.36
2/21/2011 1:00,12.58
2/21/2011 1:30,14.44
2/21/2011 2:00,14.44
2/21/2011 2:30,15.36
2/21/2011 3:00,14.74
2/21/2011 3:30,14.12
2/21/2011 4:00,15.66
2/21/2011 4:30,15.96
2/21/2011 5:00,15.04
2/21/2011 5:30,17.19
2/21/2011 6:00,30.71
2/21/2011 6:30,61.13
2/21/2011 7:00,69.11
2/21/2011 7:30,86.01
2/21/2011 8:00,100.14
2/21/2011 8:30,119.79
2/21/2011 9:00,124.41
2/21/2011 9:30,124.11
2/21/2011 10:00,126.86
2/21/2011 10:30,125.33
2/21/2011 11:00,129.64
2/21/2011 11:30,129.94
2/21/2011 12:00,122.87
2/21/2011 12:30,116.72
2/21/2011 13:00,118.58
2/21/2011 13:30,120.11
2/21/2011 14:00,122.57
2/21/2011 14:30,112.73
2/21/2011 15:00,110.89
2/21/2011 15:30,100.74
2/21/2011 16:00,84.77
2/21/2011 16:30,88.16
2/21/2011 17:00,84.47
2/21/2011 17:30,88.16
2/21/2011 18:00,84.77
2/21/2011 18:30,84.17
2/21/2011 19:00,93.69
2/21/2011 19:30,85.39
2/21/2011 20:00,88.16
2/21/2011 20:30,83.85
2/21/2011 21:00,54.36
2/21/2011 21:30,47.61
2/21/2011 22:00,49.76
2/21/2011 22:30,42.08
2/21/2011 23:00,40.54
2/21/2011 23:30,36.54
2/22/2011,36.86
2/22/2011 0:30,0
2/22/2011 1:00,0
2/22/2011 1:30,35.63
2/22/2011 2:00,30.71
2/22/2011 2:30,35.63
2/22/2011 3:00,37.16
2/22/2011 3:30,42.38
2/22/2011 4:00,41.46
2/22/2011 4:30,37.46
2/22/2011 5:00,44.23
2/22/2011 5:30,49.44
2/22/2011 6:00,61.43
2/22/2011 6:30,65.12
2/22/2011 7:00,79.86
2/22/2011 7:30,86.63
2/22/2011 8:00,103.82
2/22/2011 8:30,111.21
2/22/2011 9:00,119.79
2/22/2011 9:30,125.94
2/22/2011 10:00,111.81
2/22/2011 10:30,120.11
2/22/2011 11:00,116.12
2/22/2011 11:30,118.58
2/22/2011 12:00,118.26
2/22/2011 12:30,117.96
2/22/2011 13:00,117.04
2/22/2011 13:30,119.18
2/22/2011 14:00,117.04
2/22/2011 14:30,113.66
2/22/2011 15:00,108.73
2/22/2011 15:30,109.67
2/22/2011 16:00,93.08
9/12/2011 14:00,97.07
9/12/2011 14:30,95.23
9/12/2011 15:00,93.08
9/12/2011 15:30,85.09
9/12/2011 16:00,86.01
9/12/2011 16:30,89.7
9/12/2011 17:00,81.09
2/22/2011 16:30,72.49
2/22/2011 17:00,79.56
2/22/2011 17:30,80.48
2/22/2011 18:00,86.93
2/22/2011 18:30,87.24
2/22/2011 19:00,85.39
2/22/2011 19:30,78.32
2/22/2011 20:00,77.1
2/22/2011 20:30,70.65
2/22/2011 21:00,69.73
2/22/2011 21:30,71.87
2/22/2011 22:00,55.89
2/22/2011 22:30,51.6
2/22/2011 23:00,49.76
2/22/2011 23:30,53.76
2/23/2011,54.68
2/23/2011 0:30,49.44
2/23/2011 1:00,47.91
2/23/2011 1:30,45.77
2/23/2011 2:00,50.98
2/23/2011 2:30,47.61
2/23/2011 3:00,46.99
2/23/2011 3:30,45.45
2/23/2011 4:00,45.77
2/23/2011 4:30,42.99
2/23/2011 5:00,53.76
2/23/2011 5:30,62.96
2/23/2011 6:00,66.96
2/23/2011 6:30,76.18
2/23/2011 7:00,80.18
2/23/2011 7:30,79.26
2/23/2011 8:00,87.84
2/23/2011 8:30,92.16
2/23/2011 9:00,89.08
2/23/2011 9:30,97.99
2/23/2011 10:00,103.52
2/23/2011 10:30,100.44
2/23/2011 11:00,88.76
2/23/2011 11:30,78.02
2/23/2011 12:00,76.18
2/23/2011 12:30,77.1
2/23/2011 13:00,73.73
2/23/2011 13:30,68.81
2/23/2011 14:00,74.03
2/23/2011 14:30,77.4
2/23/2011 15:00,73.73
2/23/2011 15:30,74.03
2/23/2011 16:00,68.49
2/23/2011 16:30,66.96
2/23/2011 17:00,68.19
2/23/2011 17:30,67.28
2/23/2011 18:00,64.5
2/23/2011 18:30,74.94
2/23/2011 19:00,64.5
2/23/2011 19:30,72.49
2/23/2011 20:00,80.78
2/23/2011 20:30,78.94
2/23/2011 21:00,79.86
2/23/2011 21:30,72.49
2/23/2011 22:00,58.67
2/23/2011 22:30,68.49
2/23/2011 23:00,61.13
2/23/2011 23:30,56.21
2/24/2011,53.76
2/24/2011 0:30,58.67
2/24/2011 1:00,56.83
2/24/2011 1:30,55.89
2/24/2011 2:00,54.06
2/24/2011 2:30,58.05
2/24/2011 3:00,52.84
2/24/2011 3:30,45.77
2/24/2011 4:00,49.44
2/24/2011 4:30,49.14
2/24/2011 5:00,46.99
2/24/2011 5:30,53.14
2/24/2011 6:00,60.83
2/24/2011 6:30,75.86
2/24/2011 7:00,84.47
2/24/2011 7:30,86.63
2/24/2011 8:00,103.22
2/24/2011 8:30,120.71
2/24/2011 9:00,129.94
2/24/2011 9:30,135.77
2/24/2011 10:00,130.24
2/24/2011 10:30,133.01
2/24/2011 11:00,129.64
2/24/2011 11:30,122.57
2/24/2011 12:00,131.16
2/24/2011 12:30,127.48
2/24/2011 13:00,103.52
2/24/2011 13:30,110.59
2/24/2011 14:00,115.8
2/24/2011 14:30,117.34
2/24/2011 15:00,113.96
2/24/2011 15:30,110.27
2/24/2011 16:00,99.83
2/24/2011 16:30,88.16
2/24/2011 17:00,94.29
2/24/2011 17:30,84.77
2/24/2011 18:00,81.39
2/24/2011 18:30,85.39
2/24/2011 19:00,89.08
2/24/2011 19:30,89.38
2/24/2011 20:00,85.09
2/24/2011 20:30,83.85
2/24/2011 21:00,79.26
2/24/2011 21:30,73.41
2/24/2011 22:00,76.8
2/24/2011 22:30,64.82
2/24/2011 23:00,60.83
2/24/2011 23:30,53.76
2/25/2011,58.35
2/25/2011 0:30,54.36
2/25/2011 1:00,54.98
2/25/2011 1:30,58.35
2/25/2011 2:00,58.35
2/25/2011 2:30,58.35
2/25/2011 3:00,58.35
2/25/2011 3:30,58.35
2/25/2011 4:00,50.06
2/25/2011 4:30,54.68
2/25/2011 5:00,49.44
2/25/2011 5:30,54.68
2/25/2011 6:00,62.96
2/25/2011 6:30,70.03
2/25/2011 7:30,94.29
2/25/2011 8:00,112.73
2/25/2011 8:30,127.78
2/25/2011 9:00,120.11
2/25/2011 9:30,119.49
2/25/2011 10:00,120.11
2/25/2011 10:30,117.66
2/25/2011 11:00,126.56
2/25/2011 11:30,122.57
2/25/2011 12:00,125.03
2/25/2011 12:30,124.11
2/25/2011 13:00,130.24
2/25/2011 13:30,123.79
2/25/2011 14:00,118.88
2/25/2011 14:30,113.96
2/25/2011 15:00,108.13
2/25/2011 15:30,93.08
2/25/2011 16:00,85.39
2/25/2011 16:30,74.94
2/25/2011 17:00,64.5
2/25/2011 17:30,67.58
2/25/2011 18:00,69.11
2/25/2011 18:30,76.48
2/25/2011 19:00,75.56
2/25/2011 19:30,75.86
2/25/2011 20:00,74.03
2/25/2011 20:30,66.66
2/25/2011 21:00,68.19
2/25/2011 21:30,62.34
2/25/2011 22:00,50.06
2/25/2011 22:30,46.99
2/25/2011 23:00,36.86
2/25/2011 23:30,36.24
2/26/2011,44.53
2/26/2011 0:30,35.93
2/26/2011 1:00,35.93
2/26/2011 1:30,35.33
2/26/2011 2:00,33.79
2/26/2011 2:30,45.15
2/26/2011 3:00,37.78
2/26/2011 3:30,31.33
2/26/2011 4:00,34.41
2/26/2011 4:30,34.71
2/26/2011 5:00,38.08
2/26/2011 5:30,30.71
2/26/2011 6:00,32.25
2/26/2011 6:30,33.79
2/26/2011 7:00,40.54
2/26/2011 7:30,41.46
2/26/2011 8:00,40.24
2/26/2011 8:30,39.32
2/26/2011 9:00,40.86
2/26/2011 9:30,42.69
2/26/2011 10:00,36.86
2/26/2011 10:30,38.7
2/26/2011 11:00,40.24
2/26/2011 11:30,40.24
2/26/2011 12:00,40.24
2/26/2011 12:30,34.41
2/26/2011 13:00,34.41
2/26/2011 13:30,36.24
2/26/2011 14:00,33.79
2/26/2011 14:30,30.71
2/26/2011 15:00,32.87
2/26/2011 15:30,36.54
2/26/2011 16:00,33.17
2/26/2011 16:30,34.09
2/26/2011 17:00,30.09
2/26/2011 17:30,32.55
2/26/2011 18:30,30.71
2/26/2011 19:00,31.63
2/26/2011 19:30,30.41
2/26/2011 20:00,31.33
2/26/2011 20:30,35.01
2/26/2011 21:00,30.71
2/26/2011 21:30,36.54
2/26/2011 22:00,29.79
2/26/2011 22:30,32.87
2/26/2011 23:00,25.48
2/26/2011 23:30,23.34
2/27/2011,24.26
2/27/2011 0:30,29.48
2/27/2011 1:00,26.42
2/27/2011 1:30,26.72
2/27/2011 2:00,23.64
2/27/2011 2:30,23.94
2/27/2011 3:00,22.43
2/27/2011 3:30,23.64
2/27/2011 4:00,21.81
2/27/2011 4:30,21.49
2/27/2011 5:00,21.81
2/27/2011 5:30,19.95
2/27/2011 6:00,23.94
2/27/2011 6:30,18.43
2/27/2011 7:00,23.03
2/27/2011 7:30,25.18
2/27/2011 8:00,21.49
2/27/2011 8:30,23.64
2/27/2011 9:00,25.18
2/27/2011 9:30,23.03
2/27/2011 10:00,28.88
2/27/2011 10:30,27.94
2/27/2011 11:00,25.48
2/27/2011 11:30,23.94
2/27/2011 12:00,24.56
2/27/2011 12:30,23.64
2/27/2011 13:00,22.11
2/27/2011 13:30,22.73
2/27/2011 14:00,21.81
2/27/2011 14:30,21.19
2/27/2011 15:00,19.35
2/27/2011 15:30,15.96
2/27/2011 16:00,20.27
2/27/2011 16:30,21.19
2/27/2011 17:00,19.03
2/27/2011 17:30,17.49
2/27/2011 18:00,14.44
2/27/2011 18:30,15.66
2/27/2011 19:00,15.66
2/27/2011 19:30,15.96
2/27/2011 20:00,16.58
2/27/2011 20:30,16.28
2/27/2011 21:00,17.81
2/27/2011 21:30,16.89
2/27/2011 22:00,15.36
2/27/2011 22:30,16.58
2/27/2011 23:00,15.96
2/27/2011 23:30,16.28
2/28/2011,15.04
2/28/2011 0:30,16.89
2/28/2011 1:00,15.66
2/28/2011 1:30,17.19
2/28/2011 2:00,16.89
2/28/2011 2:30,15.96
2/28/2011 3:00,15.96
2/28/2011 3:30,16.58
2/28/2011 4:00,18.11
2/28/2011 4:30,20.89
2/28/2011 5:00,23.03
2/28/2011 5:30,21.49
2/28/2011 6:00,36.24
2/28/2011 6:30,51.3
2/28/2011 7:00,62.96
2/28/2011 7:30,71.27
2/28/2011 8:00,76.8
2/28/2011 8:30,94.29
2/28/2011 9:00,96.45
2/28/2011 9:30,99.53
2/28/2011 10:00,100.44
2/28/2011 10:30,102.28
2/28/2011 11:00,102.6
2/28/2011 11:30,109.05
2/28/2011 12:00,110.27
2/28/2011 12:30,110.89
2/28/2011 13:00,102.9
2/28/2011 13:30,105.06
2/28/2011 14:00,108.43
2/28/2011 14:30,109.97
2/28/2011 15:00,105.68
2/28/2011 15:30,101.98
2/28/2011 16:00,91.54
2/28/2011 16:30,84.77
2/28/2011 17:00,77.72
2/28/2011 17:30,69.41
2/28/2011 18:00,74.33
2/28/2011 18:30,70.65
2/28/2011 19:00,76.8
2/28/2011 19:30,73.41
2/28/2011 20:00,70.03
2/28/2011 20:30,71.57
2/28/2011 21:00,66.34
2/28/2011 21:30,64.82
2/28/2011 22:00,56.51
2/28/2011 22:30,49.14
2/28/2011 23:00,42.38
2/28/2011 23:30,39.62
3/1/2011,40.86
3/1/2011 0:30,41.78
3/1/2011 1:00,44.53
3/1/2011 1:30,41.78
3/1/2011 2:00,42.99
3/1/2011 2:30,44.53
3/1/2011 3:00,38.08
3/1/2011 3:30,38.08
3/1/2011 4:00,44.53
3/1/2011 4:30,39.32
3/1/2011 5:00,42.69
3/1/2011 5:30,40.54
3/1/2011 6:00,54.36
3/1/2011 6:30,57.75
3/1/2011 7:00,70.03
3/1/2011 7:30,89.7
3/1/2011 8:00,98.91
3/1/2011 8:30,102.6
3/1/2011 9:00,104.14
3/1/2011 9:30,114.26
3/1/2011 10:00,119.18
3/1/2011 10:30,115.2
3/1/2011 11:00,116.42
3/1/2011 11:30,119.18
3/1/2011 12:00,117.96
3/1/2011 12:30,116.12
3/1/2011 13:00,127.48
3/1/2011 13:30,126.56
3/1/2011 14:00,127.16
3/1/2011 14:30,116.72
3/1/2011 15:00,124.11
3/1/2011 15:30,120.71
3/1/2011 16:00,103.22
3/1/2011 16:30,100.44
3/1/2011 17:00,90.92
3/1/2011 17:30,91.54
3/1/2011 18:00,90.62
3/1/2011 18:30,88.16
3/1/2011 19:00,85.09
3/1/2011 19:30,84.47
3/1/2011 20:00,80.18
3/1/2011 20:30,82.31
3/1/2011 21:00,73.11
3/1/2011 21:30,77.72
3/1/2011 22:00,70.03
3/1/2011 22:30,70.33
3/1/2011 23:00,65.74
3/1/2011 23:30,61.74
3/2/2011,59.89
3/2/2011 0:30,67.58
3/2/2011 1:00,66.96
3/2/2011 1:30,62.96
3/2/2011 2:00,65.12
3/2/2011 2:30,62.34
3/2/2011 3:00,63.88
3/2/2011 3:30,57.43
3/2/2011 4:00,59.59
3/2/2011 4:30,60.51
3/2/2011 5:00,59.59
3/2/2011 5:30,50.98
3/2/2011 6:00,47.91
3/2/2011 6:30,65.42
3/2/2011 7:00,73.41
3/2/2011 7:30,79.56
3/2/2011 8:00,90.3
3/2/2011 8:30,102.28
3/2/2011 9:00,105.06
3/2/2011 9:30,107.81
3/2/2011 10:00,108.43
3/2/2011 10:30,104.44
3/2/2011 11:00,107.51
